CustomerID,SavingsID,AvgBalance
CID-478973,SID-417487,90278
CID-737172,SID-421873,84207
CID-519260,SID-723053,95456
CID-461650,SID-825125,50385
CID-884484,SID-211681,76025
CID-149931,SID-856864,64223
CID-811672,SID-42525,10046
CID-314612,SID-874293,21785
CID-874329,SID-423673,55246
CID-523631,SID-550232,11984
CID-138088,SID-303273,17947
CID-216014,SID-853879,80146
CID-23665,SID-205539,34259
CID-77543,SID-179862,10136
CID-170001,SID-43830,63378
CID-148115,SID-218887,32016
CID-804581,SID-219948,21514
CID-863367,SID-718819,20388
CID-627432,SID-521484,58850
CID-822464,SID-323610,63111
CID-327571,SID-232892,85811
CID-5212,SID-536681,10493
CID-556513,SID-524705,85336
CID-492009,SID-582365,87939
CID-819434,SID-8061,45492
CID-463569,SID-596152,72923
CID-191867,SID-230187,12972
CID-802872,SID-607119,22958
CID-64149,SID-351584,19475
CID-203326,SID-426864,5444
CID-123523,SID-884630,84200
CID-862317,SID-498934,21033
CID-699740,SID-604216,60333
CID-679205,SID-489703,78006
CID-742389,SID-594392,82956
CID-699576,SID-598231,77673
CID-641766,SID-847127,75051
CID-553265,SID-674996,71384
CID-148220,SID-547692,89317
CID-432042,SID-344303,45010
CID-113756,SID-514050,50034
CID-417531,SID-314619,78116
CID-226737,SID-284852,2673
CID-340437,SID-114142,29895
CID-420099,SID-144936,49816
CID-804749,SID-139364,68752
CID-228974,SID-134532,64028
CID-61785,SID-57387,66689
CID-747299,SID-200961,55634
CID-487279,SID-729861,2127
CID-679466,SID-499893,94931
CID-781963,SID-801955,3141
CID-487832,SID-445757,50734
CID-667368,SID-315936,72057
CID-376673,SID-53402,41582
CID-822170,SID-423862,71910
CID-781640,SID-632497,55057
CID-711477,SID-507592,4378
CID-348421,SID-96621,78258
CID-668475,SID-390502,62349
CID-469557,SID-813738,44918
CID-829403,SID-16274,61568
CID-683581,SID-133341,96168
CID-717552,SID-26295,10991
CID-896769,SID-733360,8791
CID-652094,SID-703417,16328
CID-250694,SID-779341,14464
CID-102650,SID-268597,47760
CID-19889,SID-602501,87941
CID-874591,SID-804367,51658
CID-711677,SID-18724,2134
CID-331478,SID-25209,71876
CID-793466,SID-313925,80810
CID-882991,SID-311800,61752
CID-725163,SID-46448,44756
CID-451118,SID-520940,27263
CID-477595,SID-448786,51687
CID-652146,SID-326670,88705
CID-692797,SID-760911,29431
CID-867664,SID-856177,42881
CID-358874,SID-404151,22315
CID-46678,SID-712409,26101
CID-623919,SID-207592,19422
CID-815017,SID-445555,36116
CID-592754,SID-811234,40622
CID-691757,SID-556478,33276
CID-230779,SID-275665,25287
CID-851436,SID-759384,36347
CID-378824,SID-374096,88350
CID-830671,SID-605505,42181
CID-405955,SID-865595,94653
CID-105901,SID-70499,99201
CID-414314,SID-756896,11970
CID-416724,SID-81246,55640
CID-533312,SID-481327,47313
CID-110958,SID-823234,63207
CID-495709,SID-696641,74346
CID-150042,SID-563548,14648
CID-869786,SID-324071,61748
CID-350618,SID-275426,92391
CID-893605,SID-352339,79758
CID-765028,SID-15241,21633
CID-617766,SID-216916,91501
CID-598568,SID-807090,62399
CID-482694,SID-840951,41437
CID-835805,SID-271252,83321
CID-447120,SID-866021,37563
CID-134406,SID-751762,61703
CID-314445,SID-551152,49804
CID-778438,SID-126915,70946
CID-816110,SID-857807,57198
CID-835851,SID-12143,4899
CID-284056,SID-12160,74553
CID-730516,SID-289060,68783
CID-487967,SID-700832,28575
CID-360393,SID-513038,17807
CID-189526,SID-531024,65329
CID-622476,SID-478410,20359
CID-487705,SID-673826,62255
CID-325685,SID-596185,86013
CID-31,SID-478634,38474
CID-28666,SID-769644,75528
CID-138823,SID-354389,95566
CID-384768,SID-297214,47525
CID-464483,SID-253469,11515
CID-810975,SID-764831,20193
CID-110060,SID-17974,27934
CID-239103,SID-433970,84322
CID-793653,SID-174249,57104
CID-420061,SID-713105,76347
CID-406833,SID-88604,4170
CID-472890,SID-193206,22927
CID-106518,SID-396528,339
CID-735023,SID-752318,52855
CID-236007,SID-623408,52069
CID-883633,SID-754137,14121
CID-110776,SID-560187,97108
CID-899132,SID-516433,70403
CID-226476,SID-387529,67649
CID-64064,SID-218069,21490
CID-206900,SID-103930,42322
CID-275186,SID-25613,26856
CID-795200,SID-94196,81351
CID-450865,SID-499622,6455
CID-92148,SID-659757,1213
CID-549181,SID-886662,96022
CID-37530,SID-556449,54575
CID-364198,SID-843367,58823
CID-3403,SID-719153,1513
CID-255176,SID-364005,87566
CID-169035,SID-583512,20970
CID-720904,SID-338274,35579
CID-609875,SID-446121,98528
CID-372717,SID-580487,84251
CID-744238,SID-820236,47855
CID-722640,SID-127614,81940
CID-72997,SID-740306,61722
CID-788856,SID-263808,81765
CID-437325,SID-518639,61271
CID-850173,SID-813105,7305
CID-766139,SID-175793,38945
CID-432718,SID-422369,3956
CID-847864,SID-512542,15745
CID-338257,SID-132117,2181
CID-777804,SID-649410,30986
CID-198692,SID-637863,72031
CID-734625,SID-335678,60537
CID-116801,SID-729303,30614
CID-52426,SID-198033,12042
CID-474913,SID-202974,9714
CID-534198,SID-129651,48981
CID-399643,SID-732311,80098
CID-755389,SID-790455,44924
CID-810941,SID-235826,38510
CID-656933,SID-780888,16616
CID-52463,SID-703123,11842
CID-581556,SID-639270,83378
CID-205131,SID-694852,1728
CID-628312,SID-686424,97963
CID-609554,SID-743114,65940
CID-27676,SID-236949,20648
CID-450459,SID-461408,63348
CID-387668,SID-66710,9863
CID-739556,SID-169878,82782
CID-94188,SID-154337,46264
CID-362028,SID-674720,49699
CID-763105,SID-380160,37767
CID-4013,SID-635410,19365
CID-317993,SID-336102,81197
CID-413399,SID-784339,60531
CID-376813,SID-243974,74345
CID-616079,SID-707312,28275
CID-207918,SID-235874,34851
CID-206512,SID-1223,86624
CID-325837,SID-672240,92045
CID-444931,SID-107519,58022
CID-867777,SID-879938,14542
CID-686747,SID-366171,13202
CID-274917,SID-100082,22710
CID-853867,SID-4733,80535
CID-64199,SID-248244,67803
CID-579187,SID-808226,4701
CID-716084,SID-677146,85146
CID-486531,SID-857414,55185
CID-774740,SID-676458,51372
CID-246153,SID-506058,88621
CID-242453,SID-846775,43599
CID-640829,SID-516232,82637
CID-511013,SID-411142,3820
CID-462265,SID-741066,69565
CID-65811,SID-229134,27247
CID-459856,SID-631128,57444
CID-617176,SID-48164,5976
CID-544163,SID-394503,43952
CID-18539,SID-367478,8795
CID-855198,SID-875526,37392
CID-237714,SID-230829,37063
CID-711872,SID-486397,5938
CID-858110,SID-585747,35732
CID-386830,SID-121811,65599
CID-417677,SID-539465,19716
CID-638400,SID-352843,61272
CID-101087,SID-90193,76519
CID-265463,SID-782527,42268
CID-60838,SID-257966,36325
CID-755055,SID-262003,51972
CID-326489,SID-583348,77337
CID-143372,SID-633257,91367
CID-7684,SID-328679,59240
CID-817005,SID-475834,46234
CID-399137,SID-679794,17541
CID-427361,SID-273272,19471
CID-639828,SID-546976,69372
CID-564484,SID-516631,14901
CID-11976,SID-560093,27109
CID-710261,SID-334981,55815
CID-136699,SID-873656,18404
CID-859544,SID-543498,43645
CID-741984,SID-410074,76851
CID-705468,SID-242320,32528
CID-817073,SID-862612,37511
CID-110213,SID-533811,27682
CID-80817,SID-515020,60297
CID-840563,SID-291757,40076
CID-277221,SID-22207,29733
CID-313783,SID-216213,51756
CID-352882,SID-46204,63755
CID-43901,SID-97916,78341
CID-368987,SID-145313,65682
CID-642265,SID-109067,52683
CID-170313,SID-552948,44595
CID-892142,SID-254837,96973
CID-151594,SID-783800,24700
CID-198486,SID-56807,25647
CID-784305,SID-534580,19052
CID-628265,SID-272535,99044
CID-614257,SID-637700,71424
CID-304296,SID-272313,48364
CID-800367,SID-642083,80589
CID-786038,SID-471251,47757
CID-219831,SID-267673,41309
CID-578792,SID-491246,58925
CID-102899,SID-382997,65132
CID-669152,SID-626930,20562
CID-332741,SID-773218,91822
CID-7389,SID-331981,93378
CID-351225,SID-636127,69028
CID-230303,SID-741445,5824
CID-320097,SID-739898,50565
CID-824255,SID-449141,10606
CID-761764,SID-475904,1545
CID-834967,SID-317038,39227
CID-383014,SID-573601,81679
CID-540650,SID-110099,24226
CID-252104,SID-850918,63572
CID-741864,SID-744851,48251
CID-572922,SID-617259,89779
CID-442045,SID-86067,83719
CID-749976,SID-184597,33078
CID-197151,SID-252857,51320
CID-428098,SID-839080,41108
CID-390811,SID-445438,84444
CID-810259,SID-265917,17694
CID-856591,SID-13841,72961
CID-88574,SID-365833,23515
CID-243368,SID-336639,96059
CID-363547,SID-378210,47814
CID-493797,SID-274439,54213
CID-887615,SID-157450,27870
CID-666050,SID-231486,94254
CID-741697,SID-596327,87799
CID-651559,SID-209778,21001
CID-251075,SID-808310,94218
CID-276399,SID-617697,72041
CID-343386,SID-582296,73077
CID-670318,SID-290883,66783
CID-508506,SID-550219,99648
CID-823191,SID-99930,99862
CID-226896,SID-138545,63361
CID-276774,SID-648701,15381
CID-887947,SID-632447,12481
CID-74092,SID-291188,17414
CID-3847,SID-787148,75666
CID-420637,SID-298124,57834
CID-284336,SID-675592,9527
CID-22405,SID-738068,55012
CID-33883,SID-478081,46316
CID-425251,SID-369125,13231
CID-449120,SID-200116,64217
CID-565261,SID-39020,13019
CID-30436,SID-113067,17237
CID-26945,SID-769808,3601
CID-771047,SID-683346,85690
CID-720776,SID-39763,67812
CID-257144,SID-427134,74417
CID-581843,SID-445638,8344
CID-585443,SID-335042,2581
CID-500865,SID-409993,67055
CID-840245,SID-602222,74545
CID-609038,SID-420833,13121
CID-413841,SID-834733,44608
CID-155652,SID-87523,50230
CID-14177,SID-247675,65721
CID-741863,SID-387817,71960
CID-534653,SID-84250,757
CID-898,SID-452441,43497
CID-696726,SID-269789,55256
CID-87403,SID-53085,85154
CID-690209,SID-346489,31027
CID-404024,SID-774231,43443
CID-643473,SID-527279,57774
CID-553429,SID-294460,1542
CID-536736,SID-731390,56735
CID-282484,SID-396046,9684
CID-758529,SID-506262,77835
CID-851692,SID-634420,9274
CID-400,SID-109967,67768
CID-674471,SID-285921,56412
CID-734054,SID-390438,24153
CID-627415,SID-831024,51025
CID-147281,SID-449557,26129
CID-573963,SID-126827,43933
CID-84339,SID-736394,82279
CID-715375,SID-216075,78026
CID-69771,SID-225518,80769
CID-118952,SID-497496,38540
CID-606298,SID-506296,15185
CID-467956,SID-499116,39754
CID-431200,SID-873891,74479
CID-201363,SID-68391,34702
CID-358724,SID-157174,56984
CID-809040,SID-765831,70980
CID-700756,SID-798032,59200
CID-299796,SID-847446,28348
CID-441719,SID-513709,76637
CID-570084,SID-460265,11708
CID-44483,SID-692837,28868
CID-418994,SID-730209,92246
CID-543663,SID-562456,48312
CID-586638,SID-509207,84354
CID-349387,SID-303831,12251
CID-688625,SID-825031,6611
CID-410080,SID-803661,95415
CID-288434,SID-818720,1678
CID-510398,SID-668275,42363
CID-199561,SID-595848,26084
CID-370777,SID-14750,31101
CID-624754,SID-732872,31158
CID-762888,SID-9860,7914
CID-683988,SID-322255,85059
CID-101316,SID-621781,69696
CID-842910,SID-613656,92290
CID-261034,SID-618945,29909
CID-431169,SID-51822,77977
CID-653507,SID-594008,71064
CID-660822,SID-170707,89352
CID-667113,SID-269677,80568
CID-146410,SID-707300,66956
CID-556419,SID-185077,34624
CID-215276,SID-757187,2852
CID-204087,SID-620463,99117
CID-97387,SID-521338,8725
CID-86715,SID-762019,86765
CID-193545,SID-859481,71565
CID-408721,SID-168067,28505
CID-3200,SID-855905,29472
CID-722700,SID-388753,9080
CID-456744,SID-705733,88343
CID-558098,SID-101858,48645
CID-520244,SID-610271,82963
CID-299910,SID-417637,86885
CID-280222,SID-863298,33023
CID-108530,SID-184721,14768
CID-754914,SID-581730,40933
CID-743624,SID-547531,35389
CID-700953,SID-105527,16983
CID-801509,SID-814159,49478
CID-131491,SID-666079,21524
CID-771945,SID-654330,34849
CID-88206,SID-348562,61585
CID-605850,SID-857333,98410
CID-763620,SID-832883,77097
CID-858198,SID-886245,53879
CID-388412,SID-277970,68837
CID-806035,SID-73305,94594
CID-553443,SID-173472,9124
CID-91158,SID-227952,93305
CID-505019,SID-874843,45047
CID-294666,SID-770625,74523
CID-488427,SID-389473,73956
CID-871911,SID-29231,16129
CID-843898,SID-126378,86636
CID-319621,SID-80525,85239
CID-692199,SID-616870,46818
CID-715636,SID-686780,45034
CID-111875,SID-95761,93383
CID-92908,SID-710789,26121
CID-714683,SID-605887,82705
CID-461512,SID-188071,22488
CID-109203,SID-202066,98149
CID-943,SID-484576,42187
CID-790592,SID-55766,32997
CID-650683,SID-444351,92549
CID-423784,SID-352377,42441
CID-110620,SID-546422,72307
CID-770119,SID-220421,50972
CID-613165,SID-576531,81291
CID-640686,SID-446041,72042
CID-251707,SID-522821,65267
CID-292077,SID-857396,19204
CID-846441,SID-592847,47795
CID-801209,SID-7315,24414
CID-520175,SID-122366,80638
CID-345611,SID-554901,7475
CID-366195,SID-725624,61229
CID-454146,SID-325772,40654
CID-421150,SID-321253,38772
CID-598817,SID-600202,63833
CID-130939,SID-790617,26374
CID-882822,SID-306442,39952
CID-767660,SID-190049,93101
CID-282097,SID-320143,74751
CID-895326,SID-749737,61997
CID-887501,SID-27713,54576
CID-890490,SID-825736,84036
CID-537982,SID-67562,19692
CID-110104,SID-484923,21803
CID-485416,SID-221273,91913
CID-604147,SID-308537,9011
CID-738835,SID-98225,87191
CID-838682,SID-214299,21318
CID-356370,SID-881007,70903
CID-878611,SID-346215,57952
CID-303658,SID-170366,2476
CID-491092,SID-99157,77660
CID-139357,SID-190568,66278
CID-306650,SID-699319,94603
CID-597780,SID-503843,47751
CID-195244,SID-702388,63461
CID-90403,SID-706017,45328
CID-39597,SID-423346,31350
CID-17131,SID-214806,99656
CID-64085,SID-236671,61832
CID-519833,SID-26474,86837
CID-401334,SID-577742,18341
CID-781425,SID-552345,62258
CID-41415,SID-5348,62491
CID-132759,SID-579272,45451
CID-761810,SID-895748,45913
CID-339275,SID-826497,32847
CID-288648,SID-119193,39827
CID-38652,SID-884443,46269
CID-697662,SID-435347,45881
CID-536061,SID-797716,34045
CID-486107,SID-775591,79478
CID-872552,SID-729539,9418
CID-729226,SID-141016,42258
CID-558295,SID-884394,41258
CID-635204,SID-227936,40911
CID-819092,SID-176447,15165
CID-559324,SID-647143,7941
CID-891523,SID-688238,83704
CID-554415,SID-612531,89846
CID-875017,SID-10184,27325
CID-682218,SID-182716,98351
CID-511170,SID-822914,51365
CID-323644,SID-246160,96763
CID-105575,SID-206883,54851
CID-232658,SID-5059,13226
CID-169046,SID-113838,52555
CID-707449,SID-477992,22647
CID-155122,SID-721356,20859
CID-807938,SID-800757,93253
CID-241427,SID-283427,31219
CID-156585,SID-488851,95978
CID-576777,SID-135163,12254
CID-507074,SID-290997,90820
CID-107715,SID-538011,57439
CID-88987,SID-899802,19488
CID-214428,SID-204957,91698
CID-278465,SID-635740,4745
CID-790873,SID-193513,97043
CID-569596,SID-761860,39253
CID-502090,SID-649818,75898
CID-637806,SID-604383,79721
CID-199644,SID-547757,58254
CID-776370,SID-844039,44381
CID-91227,SID-318678,27242
CID-470843,SID-455479,71415
CID-697013,SID-501501,90414
CID-498204,SID-595010,41890
CID-744963,SID-349467,57963
CID-415434,SID-237733,34593
CID-739263,SID-893840,58043
CID-709314,SID-319230,65536
CID-557158,SID-699029,87725
CID-101524,SID-682736,39475
CID-253183,SID-24787,49365
CID-10514,SID-783683,4861
CID-849577,SID-92990,47344
CID-446853,SID-58349,40230
CID-194029,SID-413834,57178
CID-764754,SID-423210,55896
CID-815816,SID-382526,43522
CID-334514,SID-460551,41292
CID-761213,SID-73555,9151
CID-787174,SID-541611,24855
CID-398810,SID-544331,2083
CID-320649,SID-117157,85442
CID-234501,SID-692231,5523
CID-812092,SID-674134,91199
CID-853352,SID-506202,80372
CID-124328,SID-802348,51090
CID-644810,SID-442498,46225
CID-252923,SID-862129,84979
CID-184786,SID-629141,41705
CID-570206,SID-680065,8711
CID-866489,SID-104929,10865
CID-713352,SID-505988,71891
CID-265335,SID-783390,15870
CID-345675,SID-142362,62129
CID-825379,SID-441572,52432
CID-100266,SID-450498,90750
CID-432595,SID-278232,65240
CID-696918,SID-8076,23241
CID-357492,SID-121679,79055
CID-857018,SID-433836,34602
CID-98609,SID-566152,19667
CID-501553,SID-703935,4983
CID-499858,SID-288230,67643
CID-815882,SID-14160,41298
CID-372106,SID-528994,80214
CID-393531,SID-660137,42647
CID-88616,SID-833743,88507
CID-428238,SID-425262,20826
CID-235650,SID-533970,95091
CID-410989,SID-563454,30157
CID-745065,SID-212002,78291
CID-518094,SID-595258,6213
CID-573711,SID-231216,37708
CID-475024,SID-708141,13683
CID-758254,SID-368894,42494
CID-176347,SID-803629,65399
CID-329687,SID-896660,6344
CID-657171,SID-631306,70383
CID-531355,SID-2971,75902
CID-570801,SID-348094,281
CID-855929,SID-523054,84132
CID-87311,SID-172709,30495
CID-621937,SID-494442,20408
CID-218413,SID-452258,38245
CID-387086,SID-448310,18391
CID-319444,SID-64044,5448
CID-676689,SID-204469,36838
CID-835942,SID-653152,9804
CID-468188,SID-592628,72769
CID-77763,SID-523715,1799
CID-49021,SID-615907,97977
CID-161887,SID-105633,60706
CID-405510,SID-322183,92569
CID-278368,SID-368103,39864
CID-694427,SID-660399,1094
CID-239194,SID-250169,80477
CID-450891,SID-391619,39713
CID-49103,SID-370038,63738
CID-332359,SID-524113,13610
CID-707744,SID-138269,10848
CID-659515,SID-103002,91622
CID-510441,SID-175410,78495
CID-70825,SID-409069,20383
CID-895175,SID-306216,23562
CID-708533,SID-405862,77532
CID-470742,SID-69870,86227
CID-26154,SID-209342,27675
CID-245670,SID-887917,88018
CID-107300,SID-777159,40775
CID-275243,SID-504387,55369
CID-83453,SID-857805,80026
CID-777693,SID-480605,98242
CID-179461,SID-158589,37781
CID-663034,SID-241838,89872
CID-311069,SID-274296,41448
CID-350737,SID-731997,85262
CID-659611,SID-509091,82761
CID-602597,SID-331192,85158
CID-57024,SID-555221,34477
CID-653564,SID-810481,29797
CID-9241,SID-720501,72551
CID-631053,SID-679940,32514
CID-218338,SID-624313,48617
CID-812172,SID-728608,42461
CID-173634,SID-197186,43772
CID-93723,SID-306775,89478
CID-660946,SID-257057,78847
CID-404728,SID-672354,10832
CID-597071,SID-560874,21899
CID-685114,SID-451275,42658
CID-100007,SID-207804,48709
CID-796740,SID-835201,47515
CID-238525,SID-53730,82821
CID-472192,SID-37757,31668
CID-754130,SID-135055,26090
CID-538672,SID-163391,89346
CID-701992,SID-402407,1286
CID-879659,SID-259950,67200
CID-364664,SID-341919,36005
CID-108407,SID-389027,49227
CID-814331,SID-532727,87393
CID-841850,SID-740772,87400
CID-471983,SID-222410,66442
CID-881187,SID-508301,16987
CID-670069,SID-839591,97203
CID-248985,SID-844794,34190
CID-537645,SID-617733,99543
CID-816140,SID-675239,81597
CID-375204,SID-699654,85727
CID-567336,SID-300951,89713
CID-784382,SID-734271,64425
CID-574812,SID-884317,60209
CID-22640,SID-125571,37409
